DATA ,MÊS,ANO,UF,COD IBGE,MUNICIPIO,longitude,latitude,N.animais,ID. GÊNERO,CALLITHRIX,SAPAJUS,CEBUS,ALOUATTA,SAIMIRI,"OUTRO
especificar ",
S/INFORM,FEVEREIRO,2000,GO,521305,MIMOSO DE GOIÁS,-48.163273,-15.059293,1,NÃO,,,,,,,
1999-12-01,DEZEMBRO,1999,GO,521308,MINAÇU,-48.223908,-13.535094,1,NÃO,,,,,,,
S/INFORM,JANEIRO,2000,GO,521308,MINAÇU,-48.223908,-13.535094,1,NÃO,,,,,,,
1999-12-01,DEZEMBRO,1999,GO,521460,NIQUELÂNDIA,-48.458585,-14.469110,1,NÃO,,,,,,,
S/INFORM,JANEIRO,2000,GO,521460,NIQUELÂNDIA,-48.458585,-14.469110,1,NÃO,,,,,,,
2015-04-14,ABRIL,2015,GO,521460,NIQUELÂNDIA,-48.458585,-14.469110,1,SIM,,,,1,,,
2017-04-19,ABRIL,2017,GO,521483,Nova Crixás,-50.342000,-14.095611,1,SIM,,,,1,,,
S/INFORM,FEVEREIRO,2000,GO,521520,NOVO BRASIL,-50.716314,-16.032671,1,NÃO,,,,,,,
2015-08-17,AGOSTO,2015,GO,521520,NOVO BRASIL,-50.716314,-16.032671,5,SIM,,5,,,,,
2008-01-01,JANEIRO,2008,GO,521523,NOVO GAMA,-48.037211,-16.056078,1,NÃO,,,,,,,
2008-01-01,JANEIRO,2008,GO,521523,NOVO GAMA,-48.037211,-16.056078,1,NÃO,,,,,,,
2008-01-01,JANEIRO,2008,GO,521523,NOVO GAMA,-48.037211,-16.056078,1,SIM,1,,,,,,
2008-01-01,JANEIRO,2008,GO,521530,ORIZONA,-48.302148,-17.034766,1,NÃO,,,,,,,
2015-09-09,SETEMBRO,2015,GO,521540,OURO VERDE DE GOIÁS,-49.203868,-16.210828,1,SIM,1,,,,,,
2007-10-01,OUTUBRO,2007,GO,521565,PALESTINA DE GOIÁS,-51.530032,-16.741432,1,SIM,,1,,,,,
2008-01-01,JANEIRO,2008,GO,521730,PIRENÓPOLIS,-48.962527,-15.853342,1,SIM,1,,,,,,
2007-12-01,DEZEMBRO,2007,GO,521878,RIO QUENTE,-48.772668,-17.767746,1,SIM,,,,1,,,
2008-01-02,JANEIRO,2008,GO,521878,RIO QUENTE,-48.772668,-17.767746,1,SIM,,,,1,,,
S/INFORM,SEM INFORMAÇÃO,2000,GO,521970,SANTA TEREZINHA DE GOIÁS,-49.706202,-14.433476,1,NÃO,,,,,,,
1999-12-01,DEZEMBRO,1999,GO,522000,SÃO JOÃO D'ALIANÇA,-47.518802,-14.708216,1,NÃO,,,,,,,
2016-10-06,OUTUBRO,2016,GO,522060,SILVÂNIA,-48.610570,-16.664617,1,SIM,,,,1,,,
S/INFORM,FEVEREIRO,2000,GO,522160,URUAÇU,-49.147486,-14.520220,1,NÃO,,,,,,,
2007-12-01,DEZEMBRO,2007,GO,522160,URUAÇU,-49.147486,-14.520220,1,SIM,,,,1,,,
S/INFORM,MARÇO,2000,GO,522170,URUANA,-49.679481,-15.501165,1,NÃO,,,,,,,
S/INFORM,MARÇO,2000,GO,522230,VILA PROPÍCIO,-48.882422,-15.454635,1,NÃO,,,,,,,
2017-01-10,JANEIRO,2017,MG,310060,ÁGUA BOA,-42.666627,-18.275811,1,SIM,1,,,,,,
2016-12-15,DEZEMBRO,2016,MG,310110,Aimorés,-41.073327,-19.491950,5,NÃO,,,,,,,
2017-01-02,JANEIRO,2017,MG,310110,Aimorés,-41.073327,-19.491950,2,NÃO,,,,,,,
2016-12-26,DEZEMBRO,2016,MG,310110,Aimorés,-41.073327,-19.491950,2,NÃO,,,,,,,
2016-12-20,DEZEMBRO,2016,MG,310110,Aimorés,-41.073327,-19.491950,2,NÃO,,,,,,,
2017-01-10,JANEIRO,2017,MG,310110,Aimorés,-41.073327,-19.491950,1,NÃO,,,,,,,
2017-01-05,JANEIRO,2017,MG,310110,Aimorés,-41.073327,-19.491950,2,NÃO,,,,,,,
2017-01-15,JANEIRO,2017,MG,310110,Aimorés,-41.073327,-19.491950,1,NÃO,,,,,,,
2016-12-25,DEZEMBRO,2016,MG,310110,Aimorés,-41.073327,-19.491950,1,NÃO,,,,,,,
2017-01-05,JANEIRO,2017,MG,310110,Aimorés,-41.073327,-19.491950,1,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,MG,310110,AIMORÉS,-41.073327,-19.491950,1,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,MG,310110,Aimorés,-41.073327,-19.491950,1,NÃO,,,,,,,
2017-07-17,JULHO,2017,MG,310150,ALÉM PARAÍBA,-42.695947,-21.876804,1,SIM,,,,1,,,
2017-07-13,JULHO,2017,MG,310150,Além Paraíba,-42.695947,-21.876804,1,SIM,,,,1,,,
2017-07-27,JULHO,2017,MG,310150,Além Paraíba,-42.695947,-21.876804,1,SIM,,,,1,,,
2018-02-03,FEVEREIRO,2018,MG,310163,ALFREDO VASCONCELOS,-43.773890,-21.139423,1,NÃO,,,,,,,
2016-12-13,DEZEMBRO,2016,MG,310220,ALVARENGA,-41.726442,-19.414470,6,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,MG,310220,Alvarenga,-41.726442,-19.414470,7,NÃO,,,,,,,
2017-11-16,NOVEMBRO,2017,MG,310230,ALVINÓPOLIS,-43.066083,-20.114763,1,NÃO,,,,,,,
2017-03-14,MARÇO,2017,MG,310260,Andradas,-46.575583,-22.072807,1,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,MG,310285,Angelândia,-42.266450,-17.727790,1,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,MG,310285,Angelândia,-42.266450,-17.727790,1,SIM,1,,,,,,
2017-01-27,JANEIRO,2017,MG,310285,Angelândia,-42.266450,-17.727790,1,SIM,1,,,,,,
2018-01-22,JANEIRO,2018,MG,310290,Antônio Carlos,-43.755641,-21.318580,1,SIM,,,,,,Callicebus,
2018-01-25,JANEIRO,2018,MG,310290,Antônio Carlos,-43.755641,-21.318580,1,SIM,1,,,,,,
2018-02-21,FEVEREIRO,2018,MG,310290,ANTÔNIO CARLOS,-43.755641,-21.318580,1,SIM,1,,,,,,
2017-01-20,JANEIRO,2017,MG,310300,Antônio Dias,-42.869545,-19.651467,1,SIM,,,,1,,,
2017-02-09,FEVEREIRO,2017,MG,310300,Antônio Dias,-42.869545,-19.651467,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310300,Antônio Dias,-42.869545,-19.651467,1,SIM,1,,,,,,
2017-06-28,JUNHO,2017,MG,310300,Antônio Dias,-42.869545,-19.651467,1,SIM,1,,,,,,
2017-03-10,MARÇO,2017,MG,310400,Araxá,-46.940010,-19.591330,1,NÃO,,,,,,,
2017-02-14,FEVEREIRO,2017,MG,310400,Araxá,-46.940010,-19.591330,1,SIM,1,,,,,,
2017-04-26,ABRIL,2017,MG,310400,Araxá,-46.940010,-19.591330,1,NÃO,,,,,,,
2017-05-05,MAIO,2017,MG,310400,Araxá,-46.940010,-19.591330,1,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,MG,310445,ARICANDUVA,-42.559231,-17.867763,1,NÃO,,,,,,,
S/INFORM,FEVEREIRO,2000,MG,310450,ARINOS,-46.107752,-15.921772,1,NÃO,,,,,,,
2008-03-02,MARÇO,2008,MG,310450,ARINOS,-46.107752,-15.921772,1,SIM,,,,1,,,
2008-05-12,MAIO,2008,MG,310450,ARINOS,-46.107752,-15.921772,1,SIM,,,,1,,,
2008-05-14,MAIO,2008,MG,310450,ARINOS,-46.107752,-15.921772,1,SIM,1,,,,,,
2015-03-31,MARÇO,2015,MG,310450,ARINOS,-46.107752,-15.921772,1,SIM,,,,1,,,
2015-05-02,MAIO,2015,MG,310450,ARINOS,-46.107752,-15.921772,1,SIM,,,,1,,,
2018-01-18,JANEIRO,2018,MG,310540,BARÃO DE COCAIS,-43.484882,-19.935847,2,NÃO,,,,,,,
2017-12-18,DEZEMBRO,2017,MG,310610,Belmiro Braga,-43.415721,-21.950131,1,SIM,1,,,,,,
2017-12-18,DEZEMBRO,2017,MG,310610,BELMIRO BRAGA,-43.415721,-21.950131,2,NÃO,,,,,,,
2018-01-03,JANEIRO,2018,MG,310610,Belmiro Braga,-43.415721,-21.950131,1,NÃO,,,,,,,
2017-01-21,JANEIRO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
2017-01-27,JANEIRO,2017,MG,310620,BELO HORIZONTE,-43.926453,-19.937524,1,NÃO,,,,,,,
2016-08-24,AGOSTO,2016,MG,310620,BELO HORIZONTE,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,ABRIL,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,NÃO,,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,NÃO,,,,,,,
S/INFORM,FEVEREIRO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,NÃO,,,,,,,
S/INFORM,JANEIRO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,FEVEREIRO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,ABRIL,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
2017-06-26,JUNHO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,NÃO,,,,,,,
2016-06-22,JUNHO,2016,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
2017-06-01,JUNHO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
2017-06-02,JUNHO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
2017-07-27,JULHO,2017,MG,310620,BELO HORIZONTE,-43.926453,-19.937524,1,NÃO,,,,,,,
2017-11-27,NOVEMBRO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
2017-11-29,NOVEMBRO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,1,SIM,1,,,,,,
2017-11-30,NOVEMBRO,2017,MG,310620,Belo Horizonte,-43.926453,-19.937524,2,SIM,2,,,,,,
2018-01-17,JANEIRO,2018,MG,310620,BELO HORIZONTE,-43.926453,-19.937524,1,NÃO,,,,,,,
2017-01-24,JANEIRO,2017,MG,310670,Betim,-44.197551,-19.965379,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310670,Betim,-44.197551,-19.965379,1,SIM,1,,,,,,
2017-01-31,JANEIRO,2017,MG,310670,Betim,-44.197551,-19.965379,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310670,Betim,-44.197551,-19.965379,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310670,Betim,-44.197551,-19.965379,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310670,Betim,-44.197551,-19.965379,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310670,Betim,-44.197551,-19.965379,1,SIM,1,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,310670,Betim,-44.197551,-19.965379,1,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,MG,310730,Bocaiúva,-43.814444,-17.112105,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,MG,310730,Bocaiúva,-43.814444,-17.112105,2,SIM,2,,,,,,
2017-02-20,FEVEREIRO,2017,MG,310730,Bocaiúva,-43.814444,-17.112105,1,SIM,1,,,,,,
S/INFORM,FEVEREIRO,2001,MG,310740,BOM DESPACHO,-45.254115,-19.737596,1,NÃO,,,,,,,
2018-01-24,JANEIRO,2018,MG,310770,BOM JESUS DO AMPARO,-43.473515,-19.704137,1,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,MG,310780,BOM JESUS DO GALHO,-42.315727,-19.824472,2,SIM,,,,2,,,
2017-01-13,JANEIRO,2017,MG,310780,Bom Jesus do Galho,-42.315727,-19.824472,6,NÃO,,,,,,,
2017-01-10,JANEIRO,2017,MG,310780,Bom Jesus do Galho,-42.315727,-19.824472,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,MG,310780,Bom Jesus do Galho,-42.315727,-19.824472,1,SIM,1,,,,,,
2017-01-07,JANEIRO,2017,MG,310780,Bom Jesus do Galho,-42.315727,-19.824472,1,SIM,1,,,,,,
S/INFORM,ABRIL,2000,MG,310820,BONFINÓPOLIS DE MINAS,-45.988341,-16.570765,1,NÃO,,,,,,,
2008-04-29,ABRIL,2008,MG,310855,BRASILÂNDIA DE MINAS,-46.015402,-16.998601,1,SIM,,,,1,,,
2008-01-01,JANEIRO,2008,MG,310855,BRASILÂNDIA DE MINAS,-46.015402,-16.998601,1,SIM,1,,,,,,
2016-03-20,MARÇO,2016,MG,310860,BRASÍLIA DE MINAS,-44.427533,-16.205873,1,NÃO,,,,,,,
2018-01-04,JANEIRO,2018,MG,310900,BRUMADINHO,-44.200188,-20.144174,2,NÃO,,,,,,,
2018-01-09,JANEIRO,2018,MG,310900,BRUMADINHO,-44.200188,-20.144174,2,NÃO,,,,,,,
2018-01-04,JANEIRO,2018,MG,310900,BRUMADINHO,-44.200188,-20.144174,1,NÃO,,,,,,,
2015-05-11,MAIO,2015,MG,310930,BURITIS,-46.424041,-15.626505,1,SIM,,,,1,,,
2018-01-24,JANEIRO,2018,MG,310970,CACHOEIRA DE MINAS,-45.782138,-22.353984,1,NÃO,,,,,,,
2017-10-29,OUTUBRO,2017,MG,311000,CAETÉ,-43.664787,-19.887141,3,NÃO,,,,,,,
2017-12-21,DEZEMBRO,2017,MG,311000,Caeté,-43.664787,-19.887141,1,NÃO,,,,,,,
2018-01-24,JANEIRO,2018,MG,311050,CAMANDUCAIA,-46.146863,-22.756746,1,NÃO,,,,,,,
2018-01-26,JANEIRO,2018,MG,311220,CAPELA NOVA,-43.612422,-20.916668,7,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,MG,311270,Capitão Enéas,-43.705413,-16.320915,1,NÃO,,,,,,,
2017-02-04,FEVEREIRO,2017,MG,311270,CAPITÃO ENÉAS,-43.705413,-16.320915,1,SIM,1,,,,,,
2017-01-31,JANEIRO,2017,MG,311270,Capitão Enéas,-43.705413,-16.320915,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,MG,311270,Capitão Enéas,-43.705413,-16.320915,1,NÃO,,,,,,,
2017-02-11,FEVEREIRO,2017,MG,311270,Capitão Enéas,-43.705413,-16.320915,1,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,MG,311270,Capitão Enéas,-43.705413,-16.320915,1,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,MG,311290,Caputira,-42.271988,-20.170890,1,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,MG,311290,Caputira,-42.271988,-20.170890,1,NÃO,,,,,,,
2017-01-16,JANEIRO,2017,MG,311300,Caraí,-41.698307,-17.192904,1,SIM,1,,,,,,
2017-01-17,JANEIRO,2017,MG,311300,Caraí,-41.698307,-17.192904,1,SIM,1,,,,,,
2017-01-22,JANEIRO,2017,MG,311300,Caraí,-41.698307,-17.192904,1,SIM,1,,,,,,
2016-12-21,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,1,SIM,,,,1,,,
2016-12-23,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,1,SIM,,,,1,,,
2016-12-23,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,1,SIM,,,,1,,,
2016-12-25,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,2,SIM,,,,2,,,
2016-12-26,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,8,SIM,,,,8,,,
2016-12-20,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,1,NÃO,,,,,,,
2016-12-15,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,2,SIM,,,,2,,,
2016-12-17,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,1,SIM,,,,1,,,
2016-12-20,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,11,SIM,,,,11,,,
2016-12-20,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,6,SIM,,,,6,,,
2016-12-20,DEZEMBRO,2016,MG,311340,Caratinga,-42.143707,-19.789635,8,SIM,,,,8,,,
2017-01-09,JANEIRO,2017,MG,311340,Caratinga,-42.143707,-19.789635,2,SIM,,,,2,,,
2017-01-05,JANEIRO,2017,MG,311340,Caratinga,-42.143707,-19.789635,1,SIM,,,,1,,,
2017-01-24,JANEIRO,2017,MG,311340,Caratinga,-42.143707,-19.789635,1,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,MG,311340,Caratinga,-42.143707,-19.789635,1,SIM,1,,,,,,
2018-01-23,JANEIRO,2018,MG,311400,Carmo da Mata,-44.868383,-20.559210,1,NÃO,,,,,,,
2017-11-05,NOVEMBRO,2017,MG,311490,CASA GRANDE,-43.931467,-20.793451,1,NÃO,,,,,,,
2017-11-07,NOVEMBRO,2017,MG,311490,CASA GRANDE,-43.931467,-20.793451,1,NÃO,,,,,,,
2017-02-04,FEVEREIRO,2017,MG,311500,Cascalho Rico,-47.875999,-18.578590,1,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,MG,311500,Cascalho Rico,-47.875999,-18.578590,1,NÃO,,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,MG,311500,Cascalho Rico,-47.875999,-18.578590,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,MG,311600,Chalé,-41.692207,-20.044253,1,NÃO,,,,,,,
2017-01-26,JANEIRO,2017,MG,311600,Chalé,-41.692207,-20.044253,2,NÃO,,,,,,,
2017-01-20,JANEIRO,2017,MG,311615,Chapada Gaúcha,-45.625584,-15.299809,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,MG,311615,Chapada Gaúcha,-45.625584,-15.299809,1,SIM,,,,1,,,
2017-01-23,JANEIRO,2017,MG,311615,Chapada Gaúcha,-45.625584,-15.299809,1,SIM,,,,1,,,
2017-01-24,JANEIRO,2017,MG,311615,Chapada Gaúcha,-45.625584,-15.299809,1,SIM,,,,1,,,
2017-02-01,FEVEREIRO,2017,MG,311615,Chapada Gaúcha,-45.625584,-15.299809,1,SIM,,,,1,,,
2017-03-09,MARÇO,2017,MG,311615,Chapada gaúcha,-45.625584,-15.299809,1,SIM,,,,1,,,
2017-03-09,MARÇO,2017,MG,311615,Chapada gaúcha,-45.625584,-15.299809,1,NÃO,,,,,,,
2017-03-20,MARÇO,2017,MG,311615,Chapada gaúcha,-45.625584,-15.299809,1,SIM,1,,,,,,
2017-01-10,JANEIRO,2017,MG,311740,Conceição de Ipanema,-41.692449,-19.930780,4,NÃO,,,,,,,
2017-01-16,JANEIRO,2017,MG,311740,Conceição de Ipanema,-41.692449,-19.930780,1,NÃO,,,,,,,
2016-07-22,JULHO,2016,MG,311783,CÔNEGO MARINHO,-44.415155,-15.296270,1,SIM,,,,1,,,
2018-01-26,JANEIRO,2018,MG,311790,CONGONHAL,-46.053662,-22.152561,1,NÃO,,,,,,,
2017-11-07,NOVEMBRO,2017,MG,311800,CONGONHAS,-43.856893,-20.504643,1,SIM,,,,1,,,
2017-01-27,JANEIRO,2017,MG,311830,Conselheiro Lafaiete,-43.788445,-20.660852,1,SIM,1,,,,,,
2017-02-02,FEVEREIRO,2017,MG,311860,Contagem,-44.066345,-19.943446,1,SIM,1,,,,,,
2017-02-13,FEVEREIRO,2017,MG,311860,CONTAGEM,-44.066345,-19.943446,1,NÃO,,,,,,,
2017-02-10,FEVEREIRO,2017,MG,311860,CONTAGEM,-44.066345,-19.943446,1,NÃO,,,,,,,
2017-03-03,MARÇO,2017,MG,311860,CONTAGEM,-44.066345,-19.943446,1,NÃO,,,,,,,
2017-02-24,FEVEREIRO,2017,MG,311860,CONTAGEM,-44.066345,-19.943446,1,NÃO,,,,,,,
2017-03-10,MARÇO,2017,MG,311860,CONTAGEM,-44.066345,-19.943446,1,NÃO,,,,,,,
2016-03-10,MARÇO,2016,MG,311880,CORAÇÃO DE JESUS,-44.358495,-16.689323,1,NÃO,,,,,,,
2017-01-13,JANEIRO,2017,MG,311950,Coronel Murta,-42.184804,-16.610268,2,NÃO,,,,,,,
2017-01-30,JANEIRO,2017,MG,312010,Couto de Magalhães de Minas,-43.475349,-18.072059,1,SIM,1,,,,,,
2017-01-23,JANEIRO,2017,MG,312090,Curvelo,-44.428399,-18.755481,1,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,MG,312090,Curvelo,-44.428399,-18.755481,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,MG,312090,CURVELO,-44.428399,-18.755481,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,MG,312090,CURVELO,-44.428399,-18.755481,1,NÃO,,,,,,,
2017-01-10,JANEIRO,2017,MG,312352,Durandé,-41.794262,-20.207239,1,NÃO,,,,,,,
2017-01-11,JANEIRO,2017,MG,312352,Durandé,-41.794262,-20.207239,1,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,MG,312352,Durandé,-41.794262,-20.207239,1,NÃO,,,,,,,
2017-01-14,JANEIRO,2017,MG,312352,Durandé,-41.794262,-20.207239,1,NÃO,,,,,,,
2017-01-16,JANEIRO,2017,MG,312352,Durandé,-41.794262,-20.207239,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,MG,312352,Durandé,-41.794262,-20.207239,3,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,MG,312352,Durandé,-41.794262,-20.207239,4,NÃO,,,,,,,
2016-12-05,DEZEMBRO,2016,MG,312385,Entre Folhas,-42.232360,-19.627783,2,SIM,,,,2,,,
2016-12-15,DEZEMBRO,2016,MG,312385,Entre Folhas,-42.232360,-19.627783,1,NÃO,,,,,,,
2017-01-15,JANEIRO,2017,MG,312385,Entre Folhas,-42.232360,-19.627783,1,SIM,1,,,,,,
2017-10-17,OUTUBRO,2017,MG,312390,ENTRE RIOS DE MINAS,-44.067082,-20.671357,1,NÃO,,,,,,,
2017-11-20,NOVEMBRO,2017,MG,312410,Esmeraldas,-44.314807,-19.759201,1,SIM,,,,1,,,
2017-02-07,FEVEREIRO,2017,MG,312500,Ewbank da Câmara,-43.507591,-21.541636,1,SIM,,,,1,,,
2017-03-10,MARÇO,2017,MG,312500,Ewbank da Câmara,-43.507591,-21.541636,1,SIM,1,,,,,,
2017-11-09,NOVEMBRO,2017,MG,312510,Extrema,-46.322162,-22.858190,1,NÃO,,,,,,,
2017-01-17,JANEIRO,2017,MG,312540,Felício dos Santos,-43.245171,-18.077563,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,MG,312540,FELÍCIO DOS SANTOS,-43.245171,-18.077563,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,MG,312540,FELÍCIO DOS SANTOS,-43.245171,-18.077563,1,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,MG,312540,Felício dos Santos,-43.245171,-18.077563,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,MG,312675,Franciscópolis,-42.007313,-17.959044,4,SIM,,,,4,,,
2017-01-18,JANEIRO,2017,MG,312675,Franciscópolis,-42.007313,-17.959044,8,SIM,,,,8,,,
2017-01-18,JANEIRO,2017,MG,312675,Franciscópolis,-42.007313,-17.959044,8,SIM,,,,8,,,
2017-01-18,JANEIRO,2017,MG,312675,Franciscópolis,-42.007313,-17.959044,2,SIM,1,,,1,,,
2017-01-10,JANEIRO,2017,MG,312680,Frei Gaspar,-41.429421,-18.071185,1,SIM,,,,1,,,
2017-01-17,JANEIRO,2017,MG,312680,Frei Gaspar,-41.429421,-18.071185,2,SIM,,,,2,,,
2017-01-18,JANEIRO,2017,MG,312680,Frei Gaspar,-41.429421,-18.071185,1,SIM,,,,1,,,
2017-01-17,JANEIRO,2017,MG,312680,FREI GASPAR,-41.429421,-18.071185,2,SIM,,,,2,,,
2017-01-24,JANEIRO,2017,MG,312680,FREI GASPAR,-41.429421,-18.071185,1,SIM,,,,1,,,
2017-01-30,JANEIRO,2017,MG,312680,FREI GASPAR,-41.429421,-18.071185,1,SIM,,,,1,,,
2017-02-02,FEVEREIRO,2017,MG,312680,Frei Gaspar,-41.429421,-18.071185,1,SIM,1,,,,,,
2017-08-17,AGOSTO,2017,MG,312740,GONÇALVES,-45.856592,-22.657619,1,SIM,1,,,,,,
2017-01-18,JANEIRO,2017,MG,312770,Governador Valadares,-41.947081,-18.852882,1,NÃO,,,,,,,
2017-03-20,MARÇO,2017,MG,312770,Governador Valadares,-41.947081,-18.852882,1,SIM,1,,,,,,
